,Site,daylight,Depth_Stratum,Deployment,ACat,Taxa_Groups,Acoustic_Category,Taxa_updated,CAAB_updated,nos,weight_g,av_weight,Weight_Std_gm3_gps,Abd_Std_nosm3_gps,Weight_Std_gm3_sp,Abd_Std_nosm3_sp,datetime_UTC_start,datetime_UTC_stop,lat_decdeg_start,long_decdeg_start,lat_decdeg_stop,long_decdeg_stop,VolumeFiltered_m3_speed,VolumeFiltered_m3_gps,Taxa_PLAOS
273,SOTS,Night,Lmeso,13,Krill,Crustaceans,Crustaceans,Stylocheiron spp.,28702906,5,0.5,0.1,9.82E-06,9.82E-05,8.44E-06,8.44E-05,15/12/2020 11:46,15/12/2020 13:46,-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,Krill
344,SOTS,Day,Epi,15,Krill,Crustaceans,Crustaceans,Stylocheiron spp.,28702906,1,0.5,0.5,2.12E-05,4.25E-05,2.53E-05,5.06E-05,17/12/2020 21:19,17/12/2020 21:59,-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,Krill
364,SOTS,Day,Meso,16,Krill,Crustaceans,Crustaceans,Stylocheiron spp.,28702906,1,0.5,0.5,2.70E-05,5.40E-05,2.53E-05,5.06E-05,18/12/2020 1:07,18/12/2020 1:47,-46.91616667,-140.6318333,-46.90933333,-140.6433333,19755.06176,18524.01208,Krill
391,SOTS,Night,Epi,17,Krill,Crustaceans,Crustaceans,Stylocheiron spp.,28702906,2,0.5,0.25,4.89E-05,0.000195405,2.53E-05,0.00010124,18/12/2020 11:21,18/12/2020 12:01,-46.9155,-140.6348333,-46.91633333,-140.6431667,19755.06176,10235.15194,Krill
424,SOTS,Night,Meso,18,Krill,Crustaceans,Crustaceans,Stylocheiron spp.,28702906,10,0.5,0.05,9.53E-06,0.000190579,2.53E-05,0.000506199,19/12/2020 14:28,19/12/2020 15:08,-46.91616667,-140.6538333,-46.91683333,-140.6106667,19755.06176,52471.74474,Krill
493,NA,NA,NA,21,Krill,Crustaceans,Crustaceans,Stylocheiron spp.,28702906,2,0.5,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Krill
610,55S,Night,Meso,25,Krill,Crustaceans,Crustaceans,Stylocheiron spp.,28702906,3,0.5,0.166666667,0.000443265,0.002659589,2.53E-05,0.00015186,24/12/2020 17:00,24/12/2020 17:40,-54.21316667,-137.1393333,-54.21366667,-137.1386667,19755.06176,1127.993709,Krill
746,55S,Night,Lmeso,29,Krill,Crustaceans,Crustaceans,Stylocheiron spp.,28702906,3,0.5,0.166666667,1.52E-06,9.11E-06,8.44E-06,5.06E-05,26/12/2020 15:44,26/12/2020 17:44,-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,Krill
901,55S,Night,Meso,34,Krill,Crustaceans,Crustaceans,Stylocheiron spp.,28702906,1,0.5,0.5,2.02E-05,4.04E-05,2.53E-05,5.06E-05,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,Krill
942,55S,Night,Lmeso,35,Krill,Crustaceans,Crustaceans,Stylocheiron spp.,28702906,1,0.5,0.5,7.84E-06,1.57E-05,8.44E-06,1.69E-05,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,Krill
1113,58S,Night,Meso,40,Krill,Crustaceans,Crustaceans,Stylocheiron spp.,28702906,4,0.5,0.125,2.02E-05,0.000161941,2.53E-05,0.00020248,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176,24700.30448,Krill
4,Trawl,Day,Integrated,1,Copepod,Crustaceans,Crustaceans,Subclass Copepoda - undifferentiated,27200000,28,0.5,0.017857143,8.61E-06,0.000482282,1.27E-05,0.000708679,5/12/2020 9:16,5/12/2020 10:36,-43.24783333,-144.6176667,-43.27483333,-144.6428333,39510.12352,58057.32164,Crustacean
64,NA,NA,NA,4,Copepod,Crustaceans,Crustaceans,Subclass Copepoda - undifferentiated,27200000,23,0.5,0.02173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean
98,SOTS,Night,Lmeso,6,Copepod,Crustaceans,Crustaceans,Subclass Copepoda - undifferentiated,27200000,2,0.5,0.25,5.08E-06,2.03E-05,8.44E-06,3.37E-05,11/12/2020 11:49,11/12/2020 13:49,-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,Crustacean
123,SOTS,Day,Lmeso,7,Copepod,Crustaceans,Crustaceans,Subclass Copepoda - undifferentiated,27200000,25,0.5,0.02,7.51E-06,0.000375555,8.44E-06,0.000421833,12/12/2020 4:25,12/12/2020 6:25,-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,Crustacean
482,NA,NA,NA,21,Copepod,Crustaceans,Crustaceans,Subclass Copepoda - undifferentiated,27200000,3,0.5,0.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean
688,55S,Day,Lmeso,28,Copepod,Crustaceans,Crustaceans,Subclass Copepoda - undifferentiated,27200000,34,2,0.058823529,2.44E-05,0.000414001,3.37E-05,0.000573693,26/12/2020 5:28,26/12/2020 7:28,-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,Crustacean
729,55S,Night,Lmeso,29,Copepod,Crustaceans,Crustaceans,Subclass Copepoda - undifferentiated,27200000,10,0.5,0.05,1.52E-06,3.04E-05,8.44E-06,0.000168733,26/12/2020 15:44,26/12/2020 17:44,-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,Crustacean
1031,58S,Night,Epi,37,Copepod,Crustaceans,Crustaceans,Subclass Copepoda - undifferentiated,27200000,1,0.5,0.5,2.14E-05,4.29E-05,2.53E-05,5.06E-05,1/01/2021 14:08,1/01/2021 14:48,-57.98583333,-140.7623333,-57.99433333,-140.7811667,19755.06176,23326.71731,Crustacean
700,55S,Day,Lmeso,28,Isopods,Crustaceans,Crustaceans,Suborder Asellota - undifferentiated,NA,3,0.5,0.166666667,6.09E-06,3.65E-05,8.44E-06,5.06E-05,26/12/2020 5:28,26/12/2020 7:28,-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,Crustacean
291,SOTS,Night,Lmeso,13,worms,other,other,Suborder Senticaudata - undifferentiated,NA,1,0.5,0.5,9.82E-06,1.96E-05,8.44E-06,1.69E-05,15/12/2020 11:46,15/12/2020 13:46,-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,Other
540,SOTS,Day,Lmeso,22,FGB,FGB,FGB,Symbolophorus boops,37122103,9,3,0.333333333,4.58E-05,0.00013741,5.06E-05,0.00015186,20/12/2020 2:51,20/12/2020 4:51,-46.92683333,-140.6515,-46.9575,-140.6813333,59265.18528,65497.47942,FGB
118,SOTS,Day,Lmeso,7,Amphipods,Crustaceans,Crustaceans,Synopia spp.,28495902,1,0.5,0.5,7.51E-06,1.50E-05,8.44E-06,1.69E-05,12/12/2020 4:25,12/12/2020 6:25,-46.90333333,-140.614,-46.9305,-140.5763333,59265.18528,66568.16634,Crustacean
34,NA,NA,NA,2,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,66,0.5,0.007575758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean
48,SOTS,Day,Meso,3,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,14,0.5,0.035714286,1.95E-05,0.000545848,2.53E-05,0.000708679,10/12/2020 2:28,10/12/2020 3:08,-46.8805,-140.6273333,-46.87166667,-140.644,19755.06176,25648.18426,Crustacean
62,NA,NA,NA,4,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,1,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean
73,SOTS,Night,Epi,5,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,36,0.5,0.013888889,2.02E-05,0.001451521,2.53E-05,0.001822318,10/12/2020 16:55,10/12/2020 17:35,-46.89016667,-140.6136667,-46.88166667,-140.6298333,19755.06176,24801.57669,Crustacean
93,SOTS,Night,Lmeso,6,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,4,0.5,0.125,5.08E-06,4.07E-05,8.44E-06,6.75E-05,11/12/2020 11:49,11/12/2020 13:49,-46.886,-140.6205,-46.84733333,-140.6783333,59265.18528,98392.93882,Crustacean
164,SOTS,Day,Epi,8,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,69,1,0.014492754,4.42E-05,0.003046986,5.06E-05,0.003492776,13/12/2020 23:31,14/12/2020 0:11,-46.921,-140.635,-46.93366667,-140.6368333,19755.06176,22645.32605,Crustacean
182,SOTS,Day,Meso,10,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,4,0.5,0.125,1.54E-05,0.000123003,2.53E-05,0.00020248,14/12/2020 4:52,14/12/2020 5:32,-46.9175,-140.6346667,-46.9345,-140.6445,19755.06176,32519.41514,Crustacean
197,SOTS,Night,Epi,11,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,85,13,0.152941176,0.000520492,0.003403216,0.000658059,0.004302695,14/12/2020 11:23,14/12/2020 12:03,-46.9205,-140.6278333,-46.93333333,-140.6361667,19755.06176,24976.37861,Crustacean
253,SOTS,Night,Lmeso,13,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,5,0.5,0.1,9.82E-06,9.82E-05,8.44E-06,8.44E-05,15/12/2020 11:46,15/12/2020 13:46,-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,Crustacean
298,SOTS,Day,Lmeso,14,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,5,0.5,0.1,7.71E-06,7.71E-05,8.44E-06,8.44E-05,16/12/2020 3:20,16/12/2020 5:20,-46.90783333,-140.646,-46.88283333,-140.6848333,59265.18528,64862.60608,Crustacean
334,SOTS,Day,Epi,15,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,4,0.5,0.125,2.12E-05,0.000169807,2.53E-05,0.00020248,17/12/2020 21:19,17/12/2020 21:59,-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,Crustacean
358,SOTS,Day,Meso,16,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,9,0.5,0.055555556,2.70E-05,0.000485856,2.53E-05,0.000455579,18/12/2020 1:07,18/12/2020 1:47,-46.91616667,-140.6318333,-46.90933333,-140.6433333,19755.06176,18524.01208,Crustacean
379,SOTS,Night,Epi,17,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,208,3,0.014423077,0.000293108,0.020322121,0.00015186,0.010528947,18/12/2020 11:21,18/12/2020 12:01,-46.9155,-140.6348333,-46.91633333,-140.6431667,19755.06176,10235.15194,Crustacean
409,SOTS,Night,Meso,18,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,32,2,0.0625,3.81E-05,0.000609852,0.00010124,0.001619838,19/12/2020 14:28,19/12/2020 15:08,-46.91616667,-140.6538333,-46.91683333,-140.6106667,19755.06176,52471.74474,Crustacean
444,SOTS,Day,200-100m_scattering_layer,19,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,19,3,0.157894737,0.000225814,0.001430153,0.00030372,0.001923558,19/12/2020 4:15,19/12/2020 4:35,-46.91433333,-140.6386667,-46.91533333,-140.6495,9877.53088,13285.29518,Crustacean
478,NA,NA,NA,21,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,67,1,0.014925373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean
517,SOTS,Day,Lmeso,22,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,5,21,4.2,0.000320623,7.63E-05,0.00035434,8.44E-05,20/12/2020 2:51,20/12/2020 4:51,-46.92683333,-140.6515,-46.9575,-140.6813333,59265.18528,65497.47942,Crustacean
566,55S,Day,Epi,23,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,2,0.5,0.25,1.80E-05,7.18E-05,2.53E-05,0.00010124,24/12/2020 2:49,24/12/2020 3:29,-54.09683333,-138.8545,-54.09866667,-138.881,19755.06176,27838.73063,Crustacean
584,55S,Day,Meso,24,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,8,0.5,0.0625,1.75E-05,0.000280445,2.53E-05,0.00040496,24/12/2020 5:38,24/12/2020 6:18,-54.102,-138.9095,-54.10383333,-138.9366667,19755.06176,28526.07107,Crustacean
600,55S,Night,Meso,25,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,11,0.5,0.045454545,0.000443265,0.009751827,2.53E-05,0.000556819,24/12/2020 17:00,24/12/2020 17:40,-54.21316667,-137.1393333,-54.21366667,-137.1386667,19755.06176,1127.993709,Crustacean
625,NA,NA,NA,26,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,3,0.5,0.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean
652,55S,Night,Epi,27,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,54,3,0.055555556,0.000118784,0.002138104,0.00015186,0.002733477,25/12/2020 13:23,25/12/2020 14:03,-54.15416667,-137.0081667,-54.15616667,-137.0321667,19755.06176,25256.02262,Crustacean
683,55S,Day,Lmeso,28,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,11,1,0.090909091,1.22E-05,0.000133941,1.69E-05,0.000185606,26/12/2020 5:28,26/12/2020 7:28,-54.17466667,-137.0768333,-54.211,-137.1255,59265.18528,82125.47455,Crustacean
727,55S,Night,Lmeso,29,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,4,0.5,0.125,1.52E-06,1.21E-05,8.44E-06,6.75E-05,26/12/2020 15:44,26/12/2020 17:44,-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,Crustacean
780,55S,Day,Lmeso,30,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,3,0.5,0.166666667,4.53E-06,2.72E-05,2.53E-05,0.00015186,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,Crustacean
826,55S,Night,Epi,31,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,9,1,0.111111111,6.83E-05,0.00061459,5.06E-05,0.000455579,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,Crustacean
852,55S,Day,Meso,32,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,5,0.5,0.1,2.13E-05,0.000213133,2.53E-05,0.0002531,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,Crustacean
869,55S,Day,Epi,33,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,3,0.5,0.166666667,0.001095566,0.006573396,2.53E-05,0.00015186,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176,456.3850914,Crustacean
889,55S,Night,Meso,34,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,27,1,0.037037037,4.04E-05,0.001090574,5.06E-05,0.001366738,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,Crustacean
922,55S,Night,Lmeso,35,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,11,1,0.090909091,1.57E-05,0.000172417,1.69E-05,0.000185606,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,Crustacean
979,55S,Day,Lmeso,36,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,9,2,0.222222222,3.16E-05,0.000142273,3.37E-05,0.00015186,31/12/2020 1:36,31/12/2020 3:36,-54.11333333,-137.5636667,-54.13416667,-137.6128333,59265.18528,63258.70388,Crustacean
1028,58S,Night,Epi,37,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,3000,60,0.02,0.002572158,0.128607895,0.003037196,0.151859814,1/01/2021 14:08,1/01/2021 14:48,-57.98583333,-140.7623333,-57.99433333,-140.7811667,19755.06176,23326.71731,Crustacean
1058,58S,Day,Meso,38,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,4,0.5,0.125,2.26E-05,0.000181136,2.53E-05,0.00020248,1/01/2021 22:38,1/01/2021 23:18,-57.97916667,-140.7305,-57.98616667,-140.7498333,19755.06176,22082.85956,Crustacean
1080,58S,Day,Epi,39,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,313,40,0.127795527,0.001904243,0.014900704,0.002024798,0.015844041,2/01/2021 2:13,2/01/2021 2:53,-57.99083333,-140.7661667,-57.99766667,-140.7843333,19755.06176,21005.71883,Crustacean
1100,58S,Night,Meso,40,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,108,4,0.037037037,0.000161941,0.004372416,0.00020248,0.005466953,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176,24700.30448,Crustacean
1136,58S,Day,Lmeso,41,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,1,0.5,0.5,8.60E-06,1.72E-05,8.44E-06,1.69E-05,4/01/2021 2:39,4/01/2021 4:39,-56.02316667,-140.6806667,-56.046,-140.7225,59265.18528,58131.46027,Crustacean
1184,58S,Night,Lmeso,42,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,20,0.5,0.025,3.62E-06,0.000144947,8.44E-06,0.000337466,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,Crustacean
1223,58S,Day,targeted_70to90m,43,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,46796,2761,0.059000769,0.234602654,3.976264322,0.279523297,4.73762123,5/01/2021 3:17,5/01/2021 3:37,-56.02583333,-140.567,-56.0285,-140.5778333,9877.53088,11768.83532,Crustacean
1231,58S,Day,Epi,44,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,61,3,0.049180328,0.000145772,0.002964036,0.00015186,0.003087816,6/01/2021 4:58,6/01/2021 5:38,-56.02416667,-140.4646667,-56.02633333,-140.485,19755.06176,20580.04901,Crustacean
1250,58S,Day,Meso,45,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,10,0.5,0.05,1.51E-05,0.000301228,2.53E-05,0.000506199,6/01/2021 8:53,6/01/2021 9:33,-56.02666667,-140.5176667,-56.02883333,-140.5508333,19755.06176,33197.40445,Crustacean
1276,58S,Night,Lmeso,46,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,7,0.5,0.071428571,8.04E-06,0.000112625,8.44E-06,0.000118113,6/01/2021 15:11,6/01/2021 17:11,-56.07033333,-140.4961667,-56.07683333,-140.5576667,59265.18528,62153.2972,Crustacean
1352,58S,NA,NA,48,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,28800,720,0.025,0.04672042,1.868816815,0.052066222,2.082648875,7/01/2021 9:56,7/01/2021 10:24,-56.0705,-140.4385,-56.06866667,-140.4536667,13828.54323,15410.82024,Crustacean
1364,58S,Night,Epi,49,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,91,4,0.043956044,0.000159877,0.003637202,0.00020248,0.004606414,7/01/2021 14:00,7/01/2021 14:40,-56.1035,-140.4263333,-56.10166667,-140.4513333,19755.06176,25019.22956,Crustacean
1393,55S,Day,Targeted_850to750,52,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,1,0.5,0.5,2.42E-05,4.84E-05,2.53E-05,5.06E-05,9/01/2021 1:36,9/01/2021 2:16,-56.117,-140.4165,-56.117,-140.4373333,19755.06176,20663.67985,Crustacean
1423,58S,Night,Meso,53,Amphipods,Crustaceans,Crustaceans,Themisto gaudichaudii,28570022,5,0.5,0.1,2.73E-05,0.000273129,2.53E-05,0.0002531,9/01/2021 14:23,9/01/2021 15:03,-56.12733333,-140.3933333,-56.12916667,-140.4115,19755.06176,18306.38002,Crustacean
2,Trawl,Day,Integrated,1,Amphipods,Crustaceans,Crustaceans,Themisto spp.,28570910,9,0.5,0.055555556,8.61E-06,0.000155019,1.27E-05,0.00022779,5/12/2020 9:16,5/12/2020 10:36,-43.24783333,-144.6176667,-43.27483333,-144.6428333,39510.12352,58057.32164,Crustacean
220,SOTS,Night,Meso,12,Amphipods,Crustaceans,Crustaceans,Themisto spp.,28570910,13,0.5,0.038461538,2.16E-05,0.000562664,2.53E-05,0.000658059,14/12/2020 14:23,14/12/2020 15:03,-46.9205,-140.6363333,-46.93233333,-140.6441667,19755.06176,23104.36243,Crustacean
563,SOTS,Day,Lmeso,22,Tunicates,Tunicates,G_nGB,Thetys spp.,35103911,1,2,2,3.05E-05,1.53E-05,3.37E-05,1.69E-05,20/12/2020 2:51,20/12/2020 4:51,-46.92683333,-140.6515,-46.9575,-140.6813333,59265.18528,65497.47942,Salp other
611,55S,Night,Meso,25,Krill,Crustaceans,Crustaceans,Thysanoessa macrura,28702052,31,0.5,0.016129032,0.000443265,0.027482423,2.53E-05,0.001569218,24/12/2020 17:00,24/12/2020 17:40,-54.21316667,-137.1393333,-54.21366667,-137.1386667,19755.06176,1127.993709,Krill
663,55S,Night,Epi,27,Krill,Crustaceans,Crustaceans,Thysanoessa macrura,28702052,78,1,0.012820513,3.96E-05,0.003088372,5.06E-05,0.003948355,25/12/2020 13:23,25/12/2020 14:03,-54.15416667,-137.0081667,-54.15616667,-137.0321667,19755.06176,25256.02262,Krill
747,55S,Night,Lmeso,29,Krill,Crustaceans,Crustaceans,Thysanoessa macrura,28702052,46,0.5,0.010869565,1.52E-06,0.000139705,8.44E-06,0.000776172,26/12/2020 15:44,26/12/2020 17:44,-54.21633333,-137.4196667,-54.21516667,-137.1031667,59265.18528,329265.1773,Krill
837,55S,Night,Epi,31,Krill,Crustaceans,Crustaceans,Thysanoessa macrura,28702052,3,0.5,0.166666667,3.41E-05,0.000204863,2.53E-05,0.00015186,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,Krill
859,55S,Day,Meso,32,Krill,Crustaceans,Crustaceans,Thysanoessa macrura,28702052,3,0.5,0.166666667,2.13E-05,0.00012788,2.53E-05,0.00015186,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,Krill
902,55S,Night,Meso,34,Krill,Crustaceans,Crustaceans,Thysanoessa macrura,28702052,44,1,0.022727273,4.04E-05,0.001777231,5.06E-05,0.002227277,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,Krill
943,55S,Night,Lmeso,35,Krill,Crustaceans,Crustaceans,Thysanoessa macrura,28702052,24,10,0.416666667,0.000156743,0.000376183,0.000168733,0.00040496,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,Krill
1044,58S,Night,Epi,37,Krill,Crustaceans,Crustaceans,Thysanoessa macrura,28702052,176,15,0.085227273,0.000643039,0.007544996,0.000759299,0.008909109,1/01/2021 14:08,1/01/2021 14:48,-57.98583333,-140.7623333,-57.99433333,-140.7811667,19755.06176,23326.71731,Krill
1066,58S,Day,Meso,38,Krill,Crustaceans,Crustaceans,Thysanoessa macrura,28702052,10,0.5,0.05,2.26E-05,0.00045284,2.53E-05,0.000506199,1/01/2021 22:38,1/01/2021 23:18,-57.97916667,-140.7305,-57.98616667,-140.7498333,19755.06176,22082.85956,Krill
1114,58S,Night,Meso,40,Krill,Crustaceans,Crustaceans,Thysanoessa macrura,28702052,117,3,0.025641026,0.000121456,0.004736784,0.00015186,0.005922533,2/01/2021 14:15,2/01/2021 14:55,-57.98916667,-140.7125,-57.9815,-140.7343333,19755.06176,24700.30448,Krill
1200,58S,Night,Lmeso,42,Krill,Crustaceans,Crustaceans,Thysanoessa macrura,28702052,152,5.5,0.036184211,3.99E-05,0.001101599,9.28E-05,0.002564744,4/01/2021 12:38,4/01/2021 14:38,-56.0195,-140.6226667,-56.05616667,-140.745,59265.18528,137981.272,Krill
1296,58S,Night,Lmeso,46,Krill,Crustaceans,Crustaceans,Thysanoessa macrura,28702052,89,4,0.04494382,6.44E-05,0.001431943,6.75E-05,0.001501725,6/01/2021 15:11,6/01/2021 17:11,-56.07033333,-140.4961667,-56.07683333,-140.5576667,59265.18528,62153.2972,Krill
1378,58S,Night,Epi,49,Krill,Crustaceans,Crustaceans,Thysanoessa macrura,28702052,137,4,0.02919708,0.000159877,0.005475788,0.00020248,0.006934931,7/01/2021 14:00,7/01/2021 14:40,-56.1035,-140.4263333,-56.10166667,-140.4513333,19755.06176,25019.22956,Krill
1434,58S,Night,Meso,53,Krill,Crustaceans,Crustaceans,Thysanoessa macrura,28702052,10,0.5,0.05,2.73E-05,0.000546258,2.53E-05,0.000506199,9/01/2021 14:23,9/01/2021 15:03,-56.12733333,-140.3933333,-56.12916667,-140.4115,19755.06176,18306.38002,Krill
238,SOTS,Night,Meso,12,Krill,Crustaceans,Crustaceans,Thysanoessa spp.,28702907,22,1.5,0.068181818,6.49E-05,0.000952201,7.59E-05,0.001113639,14/12/2020 14:23,14/12/2020 15:03,-46.9205,-140.6363333,-46.93233333,-140.6441667,19755.06176,23104.36243,Krill
274,SOTS,Night,Lmeso,13,Krill,Crustaceans,Crustaceans,Thysanoessa spp.,28702907,7,1,0.142857143,1.96E-05,0.000137448,1.69E-05,0.000118113,15/12/2020 11:46,15/12/2020 13:46,-46.90983333,-140.637,-46.88583333,-140.6598333,59265.18528,50928.31023,Krill
345,SOTS,Day,Epi,15,Krill,Crustaceans,Crustaceans,Thysanoessa spp.,28702907,9,0.5,0.055555556,2.12E-05,0.000382066,2.53E-05,0.000455579,17/12/2020 21:19,17/12/2020 21:59,-46.91733333,-140.6425,-46.929,-140.6516667,19755.06176,23556.14303,Krill
365,SOTS,Day,Meso,16,Krill,Crustaceans,Crustaceans,Thysanoessa spp.,28702907,7,0.5,0.071428571,2.70E-05,0.000377888,2.53E-05,0.00035434,18/12/2020 1:07,18/12/2020 1:47,-46.91616667,-140.6318333,-46.90933333,-140.6433333,19755.06176,18524.01208,Krill
392,SOTS,Night,Epi,17,Krill,Crustaceans,Crustaceans,Thysanoessa spp.,28702907,450,28,0.062222222,0.00273567,0.043966128,0.001417358,0.022778972,18/12/2020 11:21,18/12/2020 12:01,-46.9155,-140.6348333,-46.91633333,-140.6431667,19755.06176,10235.15194,Krill
425,SOTS,Night,Meso,18,Krill,Crustaceans,Crustaceans,Thysanoessa spp.,28702907,32,1,0.03125,1.91E-05,0.000609852,5.06E-05,0.001619838,19/12/2020 14:28,19/12/2020 15:08,-46.91616667,-140.6538333,-46.91683333,-140.6106667,19755.06176,52471.74474,Krill
494,NA,NA,NA,21,Krill,Crustaceans,Crustaceans,Thysanoessa spp.,28702907,8,0.5,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Krill
