"","X","Site","daylight","Depth_Stratum","Deployment","Acc","Acc_ed","Taxa_updated","Length_mm","Length_cm","a","b","weight_g"
"3044",8569,"55S","Day","Lmeso",30,18,"18","Chaetognath",70,7,0.006,3,2.058
"3045",8570,"55S","Day","Lmeso",30,18,"18","Chaetognath",35,3.5,0.006,3,0.2572
"3046",8571,"55S","Day","Lmeso",30,18,"18","Chaetognath",40,4,0.006,3,0.384
"3047",8572,"55S","Day","Lmeso",30,18,"18","Chaetognath",42,4.2,0.006,3,0.4445
"3048",8573,"55S","Day","Lmeso",30,18,"18","Chaetognath",66,6.6,0.006,3,1.725
"3049",8574,"55S","Day","Lmeso",30,18,"18","Chaetognath",70,7,0.006,3,2.058
"3050",8575,"55S","Day","Lmeso",30,18,"18","Chaetognath",68,6.8,0.006,3,1.8866
"3051",8576,"55S","Day","Lmeso",30,18,"18","Chaetognath",45,4.5,0.006,3,0.5468
"3052",8577,"55S","Day","Lmeso",30,18,"18","Chaetognath",50,5,0.006,3,0.75
"3053",8578,"55S","Day","Lmeso",30,18,"18","Chaetognath",70,7,0.006,3,2.058
"3054",8579,"55S","Day","Lmeso",30,18,"18","Chaetognath",47,4.7,0.006,3,0.6229
"3055",8580,"55S","Day","Lmeso",30,18,"18","Chaetognath",30,3,0.006,3,0.162
"3056",8581,"55S","Day","Lmeso",30,18,"18","Chaetognath",39,3.9,0.006,3,0.3559
"3057",8582,"55S","Day","Lmeso",30,18,"18","Chaetognath",41,4.1,0.006,3,0.4135
"3058",8583,"55S","Day","Lmeso",30,18,"18","Chaetognath",40,4,0.006,3,0.384
"3059",8584,"55S","Day","Lmeso",30,18,"18","Chaetognath",46,4.6,0.006,3,0.584
"3060",8585,"55S","Day","Lmeso",30,18,"18","Chaetognath",39,3.9,0.006,3,0.3559
"3061",8586,"55S","Day","Lmeso",30,18,"18","Chaetognath",38,3.8,0.006,3,0.3292
"3062",8587,"55S","Day","Lmeso",30,18,"18","Chaetognath",45,4.5,0.006,3,0.5468
"3063",8588,"55S","Day","Lmeso",30,18,"18","Chaetognath",41,4.1,0.006,3,0.4135
"3064",8589,"55S","Day","Lmeso",30,18,"18","Chaetognath",52,5.2,0.006,3,0.8436
"3065",8590,"55S","Day","Lmeso",30,18,"18","Chaetognath",44,4.4,0.006,3,0.5111
"3066",8591,"55S","Day","Lmeso",30,18,"18","Chaetognath",45,4.5,0.006,3,0.5468
"3067",8592,"55S","Day","Lmeso",30,18,"18","Chaetognath",50,5,0.006,3,0.75
"3068",8593,"55S","Day","Lmeso",30,18,"18","Chaetognath",43,4.3,0.006,3,0.477
"3069",8594,"55S","Day","Lmeso",30,18,"18","Chaetognath",65,6.5,0.006,3,1.6478
"3070",8595,"55S","Day","Lmeso",30,18,"18","Chaetognath",42,4.2,0.006,3,0.4445
"3071",8596,"55S","Day","Lmeso",30,18,"18","Chaetognath",40,4,0.006,3,0.384
"3072",8597,"55S","Day","Lmeso",30,18,"18","Chaetognath",57,5.7,0.006,3,1.1112
"3073",8598,"55S","Day","Lmeso",30,18,"18","Chaetognath",78,7.8,0.006,3,2.8473
"3074",8599,"55S","Day","Lmeso",30,18,"18","Chaetognath",60,6,0.006,3,1.296
"3075",8600,"55S","Day","Lmeso",30,18,"18","Chaetognath",50,5,0.006,3,0.75
"3076",8601,"55S","Day","Lmeso",30,18,"18","Chaetognath",35,3.5,0.006,3,0.2572
"3077",8602,"55S","Day","Lmeso",30,18,"18","Chaetognath",66,6.6,0.006,3,1.725
"3078",8603,"55S","Day","Lmeso",30,18,"18","Chaetognath",33,3.3,0.006,3,0.2156
"3079",8604,"55S","Day","Lmeso",30,18,"18","Chaetognath",65,6.5,0.006,3,1.6478
"3080",8605,"55S","Day","Lmeso",30,18,"18","Chaetognath",46,4.6,0.006,3,0.584
"3081",8606,"55S","Day","Lmeso",30,18,"18","Chaetognath",60,6,0.006,3,1.296
"3082",8607,"55S","Day","Lmeso",30,18,"18","Chaetognath",56,5.6,0.006,3,1.0537
"3083",8608,"55S","Day","Lmeso",30,18,"18","Chaetognath",47,4.7,0.006,3,0.6229
"3084",8609,"55S","Day","Lmeso",30,18,"18","Chaetognath",30,3,0.006,3,0.162
"3085",8610,"55S","Day","Lmeso",30,18,"18","Chaetognath",28,2.8,0.006,3,0.1317
"3086",8611,"55S","Day","Lmeso",30,18,"18","Chaetognath",42,4.2,0.006,3,0.4445
"3087",8612,"55S","Day","Lmeso",30,18,"18","Chaetognath",45,4.5,0.006,3,0.5468
"3088",8613,"55S","Day","Lmeso",30,18,"18","Chaetognath",44,4.4,0.006,3,0.5111
"3089",8614,"55S","Day","Lmeso",30,18,"18","Chaetognath",46,4.6,0.006,3,0.584
"3090",8615,"55S","Day","Lmeso",30,18,"18","Chaetognath",36,3.6,0.006,3,0.2799
"3091",8616,"55S","Day","Lmeso",30,18,"18","Chaetognath",35,3.5,0.006,3,0.2572
"3092",8617,"55S","Day","Lmeso",30,18,"18","Chaetognath",47,4.7,0.006,3,0.6229
"3093",8618,"55S","Day","Lmeso",30,18,"18","Chaetognath",30,3,0.006,3,0.162
"3094",8619,"55S","Day","Lmeso",30,18,"18","Chaetognath",28,2.8,0.006,3,0.1317
"3095",8620,"55S","Day","Lmeso",30,18,"18","Chaetognath",42,4.2,0.006,3,0.4445
"3096",8621,"55S","Day","Lmeso",30,18,"18","Chaetognath",45,4.5,0.006,3,0.5468
"3097",8622,"55S","Day","Lmeso",30,18,"18","Chaetognath",44,4.4,0.006,3,0.5111
"3098",8623,"55S","Day","Lmeso",30,18,"18","Chaetognath",46,4.6,0.006,3,0.584
"3099",8624,"55S","Day","Lmeso",30,18,"18","Chaetognath",36,3.6,0.006,3,0.2799
"3100",8625,"55S","Day","Lmeso",30,18,"18","Chaetognath",43,4.3,0.006,3,0.477
"3101",8626,"55S","Day","Lmeso",30,18,"18","Chaetognath",66,6.6,0.006,3,1.725
"3102",8627,"55S","Day","Lmeso",30,18,"18","Chaetognath",35,3.5,0.006,3,0.2572
"3103",8628,"55S","Day","Lmeso",30,18,"18","Chaetognath",47,4.7,0.006,3,0.6229
"3104",8629,"55S","Day","Lmeso",30,18,"18","Chaetognath",48,4.8,0.006,3,0.6636
"3105",8630,"55S","Day","Lmeso",30,18,"18","Chaetognath",60,6,0.006,3,1.296
"3106",8631,"55S","Day","Lmeso",30,18,"18","Chaetognath",62,6.2,0.006,3,1.43
"3107",8632,"55S","Day","Lmeso",30,18,"18","Chaetognath",70,7,0.006,3,2.058
"3108",8633,"55S","Day","Lmeso",30,18,"18","Chaetognath",36,3.6,0.006,3,0.2799
"3109",8634,"55S","Day","Lmeso",30,18,"18","Chaetognath",40,4,0.006,3,0.384
"3110",8635,"55S","Day","Lmeso",30,18,"18","Chaetognath",40,4,0.006,3,0.384
"3111",8636,"55S","Day","Lmeso",30,18,"18","Chaetognath",60,6,0.006,3,1.296
"3112",8637,"55S","Day","Lmeso",30,18,"18","Chaetognath",62,6.2,0.006,3,1.43
"3113",8638,"55S","Day","Lmeso",30,18,"18","Chaetognath",40,4,0.006,3,0.384
"3114",8639,"55S","Day","Lmeso",30,18,"18","Chaetognath",45,4.5,0.006,3,0.5468
"3115",8640,"55S","Day","Lmeso",30,18,"18","Chaetognath",53,5.3,0.006,3,0.8933
"3116",8641,"55S","Day","Lmeso",30,18,"18","Chaetognath",46,4.6,0.006,3,0.584
"3117",9160,"55S","Night","Epi",31,1,"1","Chaetognath",41,4.1,0.006,3,0.4135
"3118",9161,"55S","Night","Epi",31,1,"1","Chaetognath",45,4.5,0.006,3,0.5468
"3119",9162,"55S","Night","Epi",31,1,"1","Chaetognath",43,4.3,0.006,3,0.477
"3120",9163,"55S","Night","Epi",31,1,"1","Chaetognath",41,4.1,0.006,3,0.4135
"3121",9164,"55S","Night","Epi",31,1,"1","Chaetognath",37,3.7,0.006,3,0.3039
"3122",9165,"55S","Night","Epi",31,1,"1","Chaetognath",32,3.2,0.006,3,0.1966
"3123",9166,"55S","Night","Epi",31,1,"1","Chaetognath",25,2.5,0.006,3,0.0938
"3124",9167,"55S","Night","Epi",31,1,"1","Chaetognath",37,3.7,0.006,3,0.3039
"3125",9168,"55S","Night","Epi",31,1,"1","Chaetognath",41,4.1,0.006,3,0.4135
"3126",9169,"55S","Night","Epi",31,1,"1","Chaetognath",31,3.1,0.006,3,0.1787
"3127",9170,"55S","Night","Epi",31,1,"1","Chaetognath",28,2.8,0.006,3,0.1317
"3128",9171,"55S","Night","Epi",31,1,"1","Chaetognath",26,2.6,0.006,3,0.1055
"3129",9172,"55S","Night","Epi",31,1,"1","Chaetognath",33,3.3,0.006,3,0.2156
"3130",9173,"55S","Night","Epi",31,1,"1","Chaetognath",26,2.6,0.006,3,0.1055
"3131",9174,"55S","Night","Epi",31,1,"1","Chaetognath",35,3.5,0.006,3,0.2572
"3132",9175,"55S","Night","Epi",31,1,"1","Chaetognath",35,3.5,0.006,3,0.2572
"3133",9176,"55S","Night","Epi",31,1,"1","Chaetognath",32,3.2,0.006,3,0.1966
"3134",9177,"55S","Night","Epi",31,1,"1","Chaetognath",29,2.9,0.006,3,0.1463
"3135",9178,"55S","Night","Epi",31,1,"1","Chaetognath",35,3.5,0.006,3,0.2572
"3136",9179,"55S","Night","Epi",31,1,"1","Chaetognath",44,4.4,0.006,3,0.5111
"3137",9180,"55S","Night","Epi",31,1,"1","Chaetognath",39,3.9,0.006,3,0.3559
"3138",9181,"55S","Night","Epi",31,1,"1","Chaetognath",35,3.5,0.006,3,0.2572
"3139",9182,"55S","Night","Epi",31,1,"1","Chaetognath",31,3.1,0.006,3,0.1787
"3140",9438,"55S","Day","Meso",32,1,"1","Chaetognath",62,6.2,0.006,3,1.43
"3141",9439,"55S","Day","Meso",32,1,"1","Chaetognath",65,6.5,0.006,3,1.6478
"3142",9440,"55S","Day","Meso",32,1,"1","Chaetognath",69,6.9,0.006,3,1.9711
"3143",9441,"55S","Day","Meso",32,1,"1","Chaetognath",46,4.6,0.006,3,0.584
"3144",9442,"55S","Day","Meso",32,1,"1","Chaetognath",57,5.7,0.006,3,1.1112
"3145",9443,"55S","Day","Meso",32,1,"1","Chaetognath",64,6.4,0.006,3,1.5729
"3146",9444,"55S","Day","Meso",32,1,"1","Chaetognath",66,6.6,0.006,3,1.725
"3147",9445,"55S","Day","Meso",32,1,"1","Chaetognath",60,6,0.006,3,1.296
"3148",9446,"55S","Day","Meso",32,1,"1","Chaetognath",32,3.2,0.006,3,0.1966
"3149",9447,"55S","Day","Meso",32,1,"1","Chaetognath",46,4.6,0.006,3,0.584
"3150",9448,"55S","Day","Meso",32,1,"1","Chaetognath",40,4,0.006,3,0.384
"3151",9449,"55S","Day","Meso",32,1,"1","Chaetognath",33,3.3,0.006,3,0.2156
"3152",9450,"55S","Day","Meso",32,1,"1","Chaetognath",63,6.3,0.006,3,1.5003
"3153",9451,"55S","Day","Meso",32,1,"1","Chaetognath",70,7,0.006,3,2.058
"3154",9452,"55S","Day","Meso",32,1,"1","Chaetognath",50,5,0.006,3,0.75
"3155",9453,"55S","Day","Meso",32,1,"1","Chaetognath",45,4.5,0.006,3,0.5468
"3156",9454,"55S","Day","Meso",32,1,"1","Chaetognath",54,5.4,0.006,3,0.9448
"3157",9455,"55S","Day","Meso",32,1,"1","Chaetognath",51,5.1,0.006,3,0.7959
"3158",9456,"55S","Day","Meso",32,1,"1","Chaetognath",52,5.2,0.006,3,0.8436
"3159",9457,"55S","Day","Meso",32,1,"1","Chaetognath",51,5.1,0.006,3,0.7959
"3160",9458,"55S","Day","Meso",32,1,"1","Chaetognath",55,5.5,0.006,3,0.9982
"3161",9459,"55S","Day","Meso",32,1,"1","Chaetognath",53,5.3,0.006,3,0.8933
"3162",9460,"55S","Day","Meso",32,1,"1","Chaetognath",44,4.4,0.006,3,0.5111
"3163",9461,"55S","Day","Meso",32,1,"1","Chaetognath",56,5.6,0.006,3,1.0537
"3164",9462,"55S","Day","Meso",32,1,"1","Chaetognath",55,5.5,0.006,3,0.9982
"3165",9463,"55S","Day","Meso",32,1,"1","Chaetognath",33,3.3,0.006,3,0.2156
"3166",9464,"55S","Day","Meso",32,1,"1","Chaetognath",44,4.4,0.006,3,0.5111
"3167",9465,"55S","Day","Meso",32,1,"1","Chaetognath",40,4,0.006,3,0.384
"3168",9466,"55S","Day","Meso",32,1,"1","Chaetognath",38,3.8,0.006,3,0.3292
"3169",9467,"55S","Day","Meso",32,1,"1","Chaetognath",35,3.5,0.006,3,0.2572
"3170",9468,"55S","Day","Meso",32,1,"1","Chaetognath",41,4.1,0.006,3,0.4135
"3171",9469,"55S","Day","Meso",32,1,"1","Chaetognath",51,5.1,0.006,3,0.7959
"3172",9470,"55S","Day","Meso",32,1,"1","Chaetognath",62,6.2,0.006,3,1.43
"3173",9471,"55S","Day","Meso",32,1,"1","Chaetognath",42,4.2,0.006,3,0.4445
"3174",9472,"55S","Day","Meso",32,1,"1","Chaetognath",31,3.1,0.006,3,0.1787
"3175",9473,"55S","Day","Meso",32,1,"1","Chaetognath",61,6.1,0.006,3,1.3619
"3176",9474,"55S","Day","Meso",32,1,"1","Chaetognath",55,5.5,0.006,3,0.9982
"3177",9475,"55S","Day","Meso",32,1,"1","Chaetognath",38,3.8,0.006,3,0.3292
"3178",9476,"55S","Day","Meso",32,1,"1","Chaetognath",82,8.2,0.006,3,3.3082
"3179",9477,"55S","Day","Meso",32,1,"1","Chaetognath",70,7,0.006,3,2.058
"3180",9478,"55S","Day","Meso",32,1,"1","Chaetognath",57,5.7,0.006,3,1.1112
"3181",9479,"55S","Day","Meso",32,1,"1","Chaetognath",63,6.3,0.006,3,1.5003
"3182",9480,"55S","Day","Meso",32,1,"1","Chaetognath",43,4.3,0.006,3,0.477
"3183",9481,"55S","Day","Meso",32,1,"1","Chaetognath",38,3.8,0.006,3,0.3292
"3184",9482,"55S","Day","Meso",32,1,"1","Chaetognath",32,3.2,0.006,3,0.1966
"3185",9483,"55S","Day","Meso",32,1,"1","Chaetognath",57,5.7,0.006,3,1.1112
"3186",9484,"55S","Day","Meso",32,1,"1","Chaetognath",49,4.9,0.006,3,0.7059
"3187",9485,"55S","Day","Meso",32,1,"1","Chaetognath",40,4,0.006,3,0.384
"3188",9486,"55S","Day","Meso",32,1,"1","Chaetognath",51,5.1,0.006,3,0.7959
"3189",9487,"55S","Day","Meso",32,1,"1","Chaetognath",37,3.7,0.006,3,0.3039
"3190",9488,"55S","Day","Meso",32,1,"1","Chaetognath",48,4.8,0.006,3,0.6636
"3191",9489,"55S","Day","Meso",32,1,"1","Chaetognath",59,5.9,0.006,3,1.2323
"3192",9490,"55S","Day","Meso",32,1,"1","Chaetognath",44,4.4,0.006,3,0.5111
"3193",9491,"55S","Day","Meso",32,1,"1","Chaetognath",32,3.2,0.006,3,0.1966
"3194",9492,"55S","Day","Meso",32,1,"1","Chaetognath",32,3.2,0.006,3,0.1966
"3195",9493,"55S","Day","Meso",32,1,"1","Chaetognath",38,3.8,0.006,3,0.3292
"3196",9494,"55S","Day","Meso",32,1,"1","Chaetognath",42,4.2,0.006,3,0.4445
"3197",9495,"55S","Day","Meso",32,1,"1","Chaetognath",27,2.7,0.006,3,0.1181
"3198",9496,"55S","Day","Meso",32,1,"1","Chaetognath",30,3,0.006,3,0.162
"3199",9497,"55S","Day","Meso",32,1,"1","Chaetognath",34,3.4,0.006,3,0.2358
"3200",9498,"55S","Day","Meso",32,1,"1","Chaetognath",56,5.6,0.006,3,1.0537
"3201",9499,"55S","Day","Meso",32,1,"1","Chaetognath",41,4.1,0.006,3,0.4135
"3202",9500,"55S","Day","Meso",32,1,"1","Chaetognath",17,1.7,0.006,3,0.0295
"3203",9766,"55S","Day","Epi",33,3,"3","Chaetognath",34,3.4,0.006,3,0.2358
"3204",9767,"55S","Day","Epi",33,3,"3","Chaetognath",24,2.4,0.006,3,0.0829
"3205",9768,"55S","Day","Epi",33,3,"3","Chaetognath",39,3.9,0.006,3,0.3559
"3206",9769,"55S","Day","Epi",33,3,"3","Chaetognath",25,2.5,0.006,3,0.0938
"3207",9770,"55S","Day","Epi",33,3,"3","Chaetognath",37,3.7,0.006,3,0.3039
"3208",9771,"55S","Day","Epi",33,3,"3","Chaetognath",36,3.6,0.006,3,0.2799
"3209",9772,"55S","Day","Epi",33,3,"3","Chaetognath",33,3.3,0.006,3,0.2156
"3210",9773,"55S","Day","Epi",33,3,"3","Chaetognath",42,4.2,0.006,3,0.4445
"3211",11878,"58S","Night","Epi",37,11,"11","Chaetognath",67,6.7,0.006,3,1.8046
"3212",11879,"58S","Night","Epi",37,11,"11","Chaetognath",70,7,0.006,3,2.058
"3213",11880,"58S","Night","Epi",37,11,"11","Chaetognath",45,4.5,0.006,3,0.5468
"3214",11881,"58S","Night","Epi",37,11,"11","Chaetognath",45,4.5,0.006,3,0.5468
"3215",11882,"58S","Night","Epi",37,11,"11","Chaetognath",43,4.3,0.006,3,0.477
"3216",11883,"58S","Night","Epi",37,11,"11","Chaetognath",55,5.5,0.006,3,0.9982
"3217",11884,"58S","Night","Epi",37,11,"11","Chaetognath",39,3.9,0.006,3,0.3559
"3218",11885,"58S","Night","Epi",37,11,"11","Chaetognath",63,6.3,0.006,3,1.5003
"3219",11886,"58S","Night","Epi",37,11,"11","Chaetognath",65,6.5,0.006,3,1.6478
"3220",11887,"58S","Night","Epi",37,11,"11","Chaetognath",49,4.9,0.006,3,0.7059
"3221",11888,"58S","Night","Epi",37,11,"11","Chaetognath",52,5.2,0.006,3,0.8436
"3222",11889,"58S","Night","Epi",37,11,"11","Chaetognath",49,4.9,0.006,3,0.7059
"3223",11890,"58S","Night","Epi",37,11,"11","Chaetognath",28,2.8,0.006,3,0.1317
"3224",11891,"58S","Night","Epi",37,11,"11","Chaetognath",43,4.3,0.006,3,0.477
"3225",11892,"58S","Night","Epi",37,11,"11","Chaetognath",43,4.3,0.006,3,0.477
"3226",11893,"58S","Night","Epi",37,11,"11","Chaetognath",61,6.1,0.006,3,1.3619
"3227",11894,"58S","Night","Epi",37,11,"11","Chaetognath",44,4.4,0.006,3,0.5111
"3228",11895,"58S","Night","Epi",37,11,"11","Chaetognath",43,4.3,0.006,3,0.477
"3229",11896,"58S","Night","Epi",37,11,"11","Chaetognath",48,4.8,0.006,3,0.6636
"3230",11897,"58S","Night","Epi",37,11,"11","Chaetognath",62,6.2,0.006,3,1.43
"3231",11898,"58S","Night","Epi",37,11,"11","Chaetognath",43,4.3,0.006,3,0.477
"3232",11899,"58S","Night","Epi",37,11,"11","Chaetognath",41,4.1,0.006,3,0.4135
"3233",11900,"58S","Night","Epi",37,11,"11","Chaetognath",65,6.5,0.006,3,1.6478
"3234",11901,"58S","Night","Epi",37,11,"11","Chaetognath",49,4.9,0.006,3,0.7059
"3235",11902,"58S","Night","Epi",37,11,"11","Chaetognath",46,4.6,0.006,3,0.584
"3236",11903,"58S","Night","Epi",37,11,"11","Chaetognath",31,3.1,0.006,3,0.1787
"3237",11904,"58S","Night","Epi",37,11,"11","Chaetognath",35,3.5,0.006,3,0.2572
"3238",11905,"58S","Night","Epi",37,11,"11","Chaetognath",33,3.3,0.006,3,0.2156
"3239",15319,"58S","Day","Lmeso",41,3,"3","Chaetognath",46,4.6,0.006,3,0.584
"3240",15320,"58S","Day","Lmeso",41,3,"3","Chaetognath",50,5,0.006,3,0.75
"3241",15321,"58S","Day","Lmeso",41,3,"3","Chaetognath",67,6.7,0.006,3,1.8046
"3242",15322,"58S","Day","Lmeso",41,3,"3","Chaetognath",72,7.2,0.006,3,2.2395
"3243",15323,"58S","Day","Lmeso",41,3,"3","Chaetognath",31,3.1,0.006,3,0.1787
"3244",15324,"58S","Day","Lmeso",41,3,"3","Chaetognath",63,6.3,0.006,3,1.5003
"3245",15325,"58S","Day","Lmeso",41,3,"3","Chaetognath",72,7.2,0.006,3,2.2395
"3246",15326,"58S","Day","Lmeso",41,3,"3","Chaetognath",75,7.5,0.006,3,2.5312
"3247",15327,"58S","Day","Lmeso",41,3,"3","Chaetognath",46,4.6,0.006,3,0.584
"3248",15328,"58S","Day","Lmeso",41,3,"3","Chaetognath",71,7.1,0.006,3,2.1475
"3249",15329,"58S","Day","Lmeso",41,3,"3","Chaetognath",47,4.7,0.006,3,0.6229
"3250",15330,"58S","Day","Lmeso",41,3,"3","Chaetognath",45,4.5,0.006,3,0.5468
"3251",15331,"58S","Day","Lmeso",41,3,"3","Chaetognath",42,4.2,0.006,3,0.4445
"3252",15332,"58S","Day","Lmeso",41,3,"3","Chaetognath",46,4.6,0.006,3,0.584
"3253",15333,"58S","Day","Lmeso",41,3,"3","Chaetognath",44,4.4,0.006,3,0.5111
"3254",15334,"58S","Day","Lmeso",41,3,"3","Chaetognath",32,3.2,0.006,3,0.1966
"3255",15335,"58S","Day","Lmeso",41,3,"3","Chaetognath",50,5,0.006,3,0.75
"3256",15336,"58S","Day","Lmeso",41,3,"3","Chaetognath",42,4.2,0.006,3,0.4445
"3257",15337,"58S","Day","Lmeso",41,3,"3","Chaetognath",40,4,0.006,3,0.384
"3258",15338,"58S","Day","Lmeso",41,3,"3","Chaetognath",46,4.6,0.006,3,0.584
"3259",15339,"58S","Day","Lmeso",41,3,"3","Chaetognath",46,4.6,0.006,3,0.584
"3260",15340,"58S","Day","Lmeso",41,3,"3","Chaetognath",45,4.5,0.006,3,0.5468
"3261",15341,"58S","Day","Lmeso",41,3,"3","Chaetognath",36,3.6,0.006,3,0.2799
"3262",15342,"58S","Day","Lmeso",41,3,"3","Chaetognath",30,3,0.006,3,0.162
"3263",15343,"58S","Day","Lmeso",41,3,"3","Chaetognath",40,4,0.006,3,0.384
"3264",15344,"58S","Day","Lmeso",41,3,"3","Chaetognath",71,7.1,0.006,3,2.1475
"3265",15345,"58S","Day","Lmeso",41,3,"3","Chaetognath",46,4.6,0.006,3,0.584
"3266",15346,"58S","Day","Lmeso",41,3,"3","Chaetognath",45,4.5,0.006,3,0.5468
"3267",15347,"58S","Day","Lmeso",41,3,"3","Chaetognath",26,2.6,0.006,3,0.1055
"3268",15348,"58S","Day","Lmeso",41,3,"3","Chaetognath",44,4.4,0.006,3,0.5111
"3269",15349,"58S","Day","Lmeso",41,3,"3","Chaetognath",43,4.3,0.006,3,0.477
"3270",15350,"58S","Day","Lmeso",41,3,"3","Chaetognath",51,5.1,0.006,3,0.7959
"3271",15351,"58S","Day","Lmeso",41,3,"3","Chaetognath",46,4.6,0.006,3,0.584
"3272",15352,"58S","Day","Lmeso",41,3,"3","Chaetognath",46,4.6,0.006,3,0.584
"3273",15353,"58S","Day","Lmeso",41,3,"3","Chaetognath",47,4.7,0.006,3,0.6229
"3274",15354,"58S","Day","Lmeso",41,3,"3","Chaetognath",47,4.7,0.006,3,0.6229
"3275",15355,"58S","Day","Lmeso",41,3,"3","Chaetognath",46,4.6,0.006,3,0.584
"3276",15356,"58S","Day","Lmeso",41,3,"3","Chaetognath",48,4.8,0.006,3,0.6636
"3277",15357,"58S","Day","Lmeso",41,3,"3","Chaetognath",47,4.7,0.006,3,0.6229
"3278",15358,"58S","Day","Lmeso",41,3,"3","Chaetognath",35,3.5,0.006,3,0.2572
"3279",15359,"58S","Day","Lmeso",41,3,"3","Chaetognath",40,4,0.006,3,0.384
"3280",15360,"58S","Day","Lmeso",41,3,"3","Chaetognath",61,6.1,0.006,3,1.3619
"3281",15361,"58S","Day","Lmeso",41,3,"3","Chaetognath",45,4.5,0.006,3,0.5468
"3282",15362,"58S","Day","Lmeso",41,3,"3","Chaetognath",60,6,0.006,3,1.296
"3283",15363,"58S","Day","Lmeso",41,3,"3","Chaetognath",41,4.1,0.006,3,0.4135
"3284",15364,"58S","Day","Lmeso",41,3,"3","Chaetognath",40,4,0.006,3,0.384
"3285",15365,"58S","Day","Lmeso",41,3,"3","Chaetognath",41,4.1,0.006,3,0.4135
"3286",15366,"58S","Day","Lmeso",41,3,"3","Chaetognath",41,4.1,0.006,3,0.4135
"3287",15367,"58S","Day","Lmeso",41,3,"3","Chaetognath",50,5,0.006,3,0.75
"3288",15368,"58S","Day","Lmeso",41,3,"3","Chaetognath",46,4.6,0.006,3,0.584
"3289",15369,"58S","Day","Lmeso",41,3,"3","Chaetognath",36,3.6,0.006,3,0.2799
"3290",15370,"58S","Day","Lmeso",41,3,"3","Chaetognath",46,4.6,0.006,3,0.584
"3291",15371,"58S","Day","Lmeso",41,3,"3","Chaetognath",35,3.5,0.006,3,0.2572
"3292",15372,"58S","Day","Lmeso",41,3,"3","Chaetognath",37,3.7,0.006,3,0.3039
"3293",15373,"58S","Day","Lmeso",41,3,"3","Chaetognath",30,3,0.006,3,0.162
"3294",15374,"58S","Day","Lmeso",41,3,"3","Chaetognath",47,4.7,0.006,3,0.6229
"3295",15375,"58S","Day","Lmeso",41,3,"3","Chaetognath",35,3.5,0.006,3,0.2572
"3296",15376,"58S","Day","Lmeso",41,3,"3","Chaetognath",45,4.5,0.006,3,0.5468
"3297",15377,"58S","Day","Lmeso",41,3,"3","Chaetognath",49,4.9,0.006,3,0.7059
"3298",15378,"58S","Day","Lmeso",41,3,"3","Chaetognath",40,4,0.006,3,0.384
"3299",15379,"58S","Day","Lmeso",41,3,"3","Chaetognath",51,5.1,0.006,3,0.7959
"3300",15380,"58S","Day","Lmeso",41,3,"3","Chaetognath",66,6.6,0.006,3,1.725
"3301",15381,"58S","Day","Lmeso",41,3,"3","Chaetognath",65,6.5,0.006,3,1.6478
"3302",15382,"58S","Day","Lmeso",41,3,"3","Chaetognath",50,5,0.006,3,0.75
"3303",15383,"58S","Day","Lmeso",41,3,"3","Chaetognath",45,4.5,0.006,3,0.5468
"3304",15384,"58S","Day","Lmeso",41,3,"3","Chaetognath",46,4.6,0.006,3,0.584
"3305",15385,"58S","Day","Lmeso",41,3,"3","Chaetognath",60,6,0.006,3,1.296
"3306",15386,"58S","Day","Lmeso",41,3,"3","Chaetognath",56,5.6,0.006,3,1.0537
"3307",15387,"58S","Day","Lmeso",41,3,"3","Chaetognath",62,6.2,0.006,3,1.43
"3308",15388,"58S","Day","Lmeso",41,3,"3","Chaetognath",45,4.5,0.006,3,0.5468
"3309",15389,"58S","Day","Lmeso",41,3,"3","Chaetognath",40,4,0.006,3,0.384
"3310",15390,"58S","Day","Lmeso",41,3,"3","Chaetognath",40,4,0.006,3,0.384
"3311",15391,"58S","Day","Lmeso",41,3,"3","Chaetognath",48,4.8,0.006,3,0.6636
"3312",15392,"58S","Day","Lmeso",41,3,"3","Chaetognath",45,4.5,0.006,3,0.5468
"3313",15393,"58S","Day","Lmeso",41,3,"3","Chaetognath",37,3.7,0.006,3,0.3039
"3314",15394,"58S","Day","Lmeso",41,3,"3","Chaetognath",45,4.5,0.006,3,0.5468
"3315",15395,"58S","Day","Lmeso",41,3,"3","Chaetognath",52,5.2,0.006,3,0.8436
"3316",15396,"58S","Day","Lmeso",41,3,"3","Chaetognath",60,6,0.006,3,1.296
"3317",15397,"58S","Day","Lmeso",41,3,"3","Chaetognath",52,5.2,0.006,3,0.8436
"3318",15398,"58S","Day","Lmeso",41,3,"3","Chaetognath",50,5,0.006,3,0.75
"3319",15399,"58S","Day","Lmeso",41,3,"3","Chaetognath",59,5.9,0.006,3,1.2323
"3320",15400,"58S","Day","Lmeso",41,3,"3","Chaetognath",41,4.1,0.006,3,0.4135
"3321",15401,"58S","Day","Lmeso",41,3,"3","Chaetognath",67,6.7,0.006,3,1.8046
"3322",15402,"58S","Day","Lmeso",41,3,"3","Chaetognath",44,4.4,0.006,3,0.5111
"3323",15403,"58S","Day","Lmeso",41,3,"3","Chaetognath",47,4.7,0.006,3,0.6229
"3324",15404,"58S","Day","Lmeso",41,3,"3","Chaetognath",45,4.5,0.006,3,0.5468
